district_name,submission_date,grievance_text,submitted_by,year,resolved,did,cat_grievance_text
Bhubaneswar,2021-03-26,Students are asked to arrange their own materials for practice.,Subhashree Sahoo,2021,0.0,0031,Students arrange own materials
Bhubaneswar,2021-03-27,Electricity is not available during class hours.,Pratyush Swain,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-03-28,Only one instructor for three different trades.,Lipika Das,2021,1.0,0031,Unique instructor
Bhubaneswar,2021-03-29,Internet not working in the computer lab for over a month.,Lalitendu Panda,2021,1.0,0031,Internet not working
Bhubaneswar,2021-04-04,"Grievance was registered last month, no action yet.",Lalitendu Panda,2021,1.0,0031,"No action, past month"
Bhubaneswar,2021-04-04,Only one instructor for three different trades.,Sasmita Rout,2021,0.0,0031,Unique instructor
Bhubaneswar,2021-04-05,Trainer has not come to the institute for the past two weeks.,Satyajit Jena,2021,0.0,0031,Trainer absence
Bhubaneswar,2021-04-06,No practical classes being conducted for welding program.,Sasmita Rout,2021,1.0,0031,No practical classes
Bhubaneswar,2021-04-08,Electricity is not available during class hours.,Satyajit Jena,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-04-10,Only one instructor for three different trades.,Chinmayee Nayak,2021,0.0,0031,Unique instructor
Bhubaneswar,2021-04-10,Trainer has not come to the institute for the past two weeks.,Subhashree Sahoo,2021,0.0,0031,Trainer absence
Bhubaneswar,2021-04-12,Stipend not credited for the last three months.,Subhashree Sahoo,2021,0.0,0031,Stipend not credited
Bhubaneswar,2021-04-13,Trainer has not come to the institute for the past two weeks.,Rashmi Rekha,2021,1.0,0031,Trainer absence
Bhubaneswar,2021-04-16,Internet not working in the computer lab for over a month.,Mamata Barik,2021,0.0,0031,Internet not working
Bhubaneswar,2021-04-16,Trainer has not come to the institute for the past two weeks.,Manas Ranjan,2021,0.0,0031,Trainer absence
Bhubaneswar,2021-04-20,"Hostel conditions are very poor, water supply is irregular.",Manas Ranjan,2021,1.0,0031,Poor water supply
Bhubaneswar,2021-04-20,Trainer has not come to the institute for the past two weeks.,Sangram Behera,2021,0.0,0031,Trainer absence
Bhubaneswar,2021-04-21,Trainer has not come to the institute for the past two weeks.,Manas Ranjan,2021,0.0,0031,Trainer absence
Bhubaneswar,2021-04-22,"Grievance was registered last month, no action yet.",Sasmita Rout,2021,0.0,0031,"No action, past month"
Bhubaneswar,2021-04-25,"Grievance was registered last month, no action yet.",Mamata Barik,2021,1.0,0031,"No action, past month"
Bhubaneswar,2021-05-02,"Hostel conditions are very poor, water supply is irregular.",Subhashree Sahoo,2021,1.0,0031,Poor water supply
Bhubaneswar,2021-05-06,"Hostel conditions are very poor, water supply is irregular.",Manas Ranjan,2021,1.0,0031,Poor water supply
Bhubaneswar,2021-05-07,Electricity is not available during class hours.,Chinmayee Nayak,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-05-11,"Grievance was registered last month, no action yet.",Rashmi Rekha,2021,1.0,0031,"No action, past month"
Bhubaneswar,2021-05-14,"Hostel conditions are very poor, water supply is irregular.",Manas Ranjan,2021,0.0,0031,Poor water supply
Bhubaneswar,2021-05-15,Lab equipment is broken and no replacement has been provided.,Manas Ranjan,2021,1.0,0031,Broken lab equipment
Bhubaneswar,2021-05-16,Lab equipment is broken and no replacement has been provided.,Mamata Barik,2021,0.0,0031,Broken lab equipment
Bhubaneswar,2021-05-17,Stipend not credited for the last three months.,Pratyush Swain,2021,0.0,0031,Stipend not credited
Bhubaneswar,2021-05-20,"Grievance was registered last month, no action yet.",Pratyush Swain,2021,0.0,0031,"No action, past month"
Bhubaneswar,2021-05-20,Trainer has not come to the institute for the past two weeks.,Chinmayee Nayak,2021,1.0,0031,Trainer absence
Bhubaneswar,2021-05-20,Trainer has not come to the institute for the past two weeks.,Satyajit Jena,2021,0.0,0031,Trainer absence
Bhubaneswar,2021-05-23,Electricity is not available during class hours.,Mamata Barik,2021,1.0,0031,Lack of electricity
Bhubaneswar,2021-05-23,No practical classes being conducted for welding program.,Mamata Barik,2021,1.0,0031,No practical classes
Bhubaneswar,2021-05-26,Internet not working in the computer lab for over a month.,Subhashree Sahoo,2021,1.0,0031,Internet not working
Bhubaneswar,2021-05-26,No practical classes being conducted for welding program.,Lipika Das,2021,0.0,0031,No practical classes
Bhubaneswar,2021-05-28,Trainer has not come to the institute for the past two weeks.,Sangram Behera,2021,0.0,0031,Trainer absence
Bhubaneswar,2021-05-29,Lab equipment is broken and no replacement has been provided.,Lipika Das,2021,0.0,0031,Broken lab equipment
Bhubaneswar,2021-06-02,Trainer has not come to the institute for the past two weeks.,Bikash Mohanty,2021,1.0,0031,Trainer absence
Bhubaneswar,2021-06-03,Electricity is not available during class hours.,Rashmi Rekha,2021,1.0,0031,Lack of electricity
Bhubaneswar,2021-06-03,Internet not working in the computer lab for over a month.,Mamata Barik,2021,0.0,0031,Internet not working
Bhubaneswar,2021-06-03,Stipend not credited for the last three months.,Lalitendu Panda,2021,0.0,0031,Stipend not credited
Bhubaneswar,2021-06-04,No practical classes being conducted for welding program.,Sasmita Rout,2021,0.0,0031,No practical classes
Bhubaneswar,2021-06-06,Internet not working in the computer lab for over a month.,Sasmita Rout,2021,1.0,0031,Internet not working
Bhubaneswar,2021-06-11,Internet not working in the computer lab for over a month.,Manas Ranjan,2021,1.0,0031,Internet not working
Bhubaneswar,2021-06-12,Only one instructor for three different trades.,Manas Ranjan,2021,1.0,0031,Unique instructor
Bhubaneswar,2021-06-17,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2021,0.0,0031,Students arrange own materials
Bhubaneswar,2021-06-19,No practical classes being conducted for welding program.,Mamata Barik,2021,0.0,0031,No practical classes
Bhubaneswar,2021-06-20,Electricity is not available during class hours.,Chinmayee Nayak,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-06-20,Only one instructor for three different trades.,Bikash Mohanty,2021,1.0,0031,Unique instructor
Bhubaneswar,2021-06-21,Electricity is not available during class hours.,Lalitendu Panda,2021,1.0,0031,Lack of electricity
Bhubaneswar,2021-06-21,Students are asked to arrange their own materials for practice.,Sangram Behera,2021,1.0,0031,Students arrange own materials
Bhubaneswar,2021-06-22,Lab equipment is broken and no replacement has been provided.,Rashmi Rekha,2021,0.0,0031,Broken lab equipment
Bhubaneswar,2021-06-24,Electricity is not available during class hours.,Subhashree Sahoo,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-06-25,"Hostel conditions are very poor, water supply is irregular.",Pratyush Swain,2021,0.0,0031,Poor water supply
Bhubaneswar,2021-06-25,Students are asked to arrange their own materials for practice.,Manas Ranjan,2021,0.0,0031,Students arrange own materials
Bhubaneswar,2021-06-26,Electricity is not available during class hours.,Manas Ranjan,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-06-27,Stipend not credited for the last three months.,Sangram Behera,2021,0.0,0031,Stipend not credited
Bhubaneswar,2021-06-28,Electricity is not available during class hours.,Mamata Barik,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-06-29,Electricity is not available during class hours.,Satyajit Jena,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-07-01,Internet not working in the computer lab for over a month.,Manas Ranjan,2021,0.0,0031,Internet not working
Bhubaneswar,2021-07-01,Students are asked to arrange their own materials for practice.,Mamata Barik,2021,0.0,0031,Students arrange own materials
Bhubaneswar,2021-07-02,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2021,0.0,0031,Internet not working
Bhubaneswar,2021-07-06,Students are asked to arrange their own materials for practice.,Manas Ranjan,2021,1.0,0031,Students arrange own materials
Bhubaneswar,2021-07-06,Trainer has not come to the institute for the past two weeks.,Sasmita Rout,2021,1.0,0031,Trainer absence
Bhubaneswar,2021-07-07,Trainer has not come to the institute for the past two weeks.,Rashmi Rekha,2021,1.0,0031,Trainer absence
Bhubaneswar,2021-07-10,Lab equipment is broken and no replacement has been provided.,Pratyush Swain,2021,0.0,0031,Broken lab equipment
Bhubaneswar,2021-07-13,"Hostel conditions are very poor, water supply is irregular.",Bikash Mohanty,2021,0.0,0031,Poor water supply
Bhubaneswar,2021-07-13,Internet not working in the computer lab for over a month.,Lalitendu Panda,2021,1.0,0031,Internet not working
Bhubaneswar,2021-07-15,"Grievance was registered last month, no action yet.",Manas Ranjan,2021,1.0,0031,"No action, past month"
Bhubaneswar,2021-07-15,No practical classes being conducted for welding program.,Satyajit Jena,2021,0.0,0031,No practical classes
Bhubaneswar,2021-07-16,Electricity is not available during class hours.,Manas Ranjan,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-07-16,Only one instructor for three different trades.,Satyajit Jena,2021,0.0,0031,Unique instructor
Bhubaneswar,2021-07-18,"Hostel conditions are very poor, water supply is irregular.",Bikash Mohanty,2021,0.0,0031,Poor water supply
Bhubaneswar,2021-07-18,Lab equipment is broken and no replacement has been provided.,Lipika Das,2021,0.0,0031,Broken lab equipment
Bhubaneswar,2021-07-21,Electricity is not available during class hours.,Manas Ranjan,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-07-23,Students are asked to arrange their own materials for practice.,Sangram Behera,2021,1.0,0031,Students arrange own materials
Bhubaneswar,2021-07-25,"Hostel conditions are very poor, water supply is irregular.",Rashmi Rekha,2021,0.0,0031,Poor water supply
Bhubaneswar,2021-07-25,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2021,0.0,0031,Internet not working
Bhubaneswar,2021-07-26,Electricity is not available during class hours.,Pratyush Swain,2021,1.0,0031,Lack of electricity
Bhubaneswar,2021-07-29,Lab equipment is broken and no replacement has been provided.,Subhashree Sahoo,2021,1.0,0031,Broken lab equipment
Bhubaneswar,2021-07-31,Electricity is not available during class hours.,Lalitendu Panda,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-08-01,"Hostel conditions are very poor, water supply is irregular.",Pratyush Swain,2021,0.0,0031,Poor water supply
Bhubaneswar,2021-08-01,Internet not working in the computer lab for over a month.,Satyajit Jena,2021,1.0,0031,Internet not working
Bhubaneswar,2021-08-01,Students are asked to arrange their own materials for practice.,Subhashree Sahoo,2021,0.0,0031,Students arrange own materials
Bhubaneswar,2021-08-05,Internet not working in the computer lab for over a month.,Mamata Barik,2021,1.0,0031,Internet not working
Bhubaneswar,2021-08-06,Internet not working in the computer lab for over a month.,Sasmita Rout,2021,0.0,0031,Internet not working
Bhubaneswar,2021-08-07,Only one instructor for three different trades.,Manas Ranjan,2021,0.0,0031,Unique instructor
Bhubaneswar,2021-08-07,Students are asked to arrange their own materials for practice.,Lipika Das,2021,1.0,0031,Students arrange own materials
Bhubaneswar,2021-08-08,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2021,1.0,0031,Internet not working
Bhubaneswar,2021-08-08,Internet not working in the computer lab for over a month.,Mamata Barik,2021,0.0,0031,Internet not working
Bhubaneswar,2021-08-08,Students are asked to arrange their own materials for practice.,Mamata Barik,2021,0.0,0031,Students arrange own materials
Bhubaneswar,2021-08-09,Lab equipment is broken and no replacement has been provided.,Mamata Barik,2021,0.0,0031,Broken lab equipment
Bhubaneswar,2021-08-10,Only one instructor for three different trades.,Chinmayee Nayak,2021,0.0,0031,Unique instructor
Bhubaneswar,2021-08-11,Students are asked to arrange their own materials for practice.,Rashmi Rekha,2021,1.0,0031,Students arrange own materials
Bhubaneswar,2021-08-13,Trainer has not come to the institute for the past two weeks.,Sasmita Rout,2021,1.0,0031,Trainer absence
Bhubaneswar,2021-08-14,"Grievance was registered last month, no action yet.",Chinmayee Nayak,2021,0.0,0031,"No action, past month"
Bhubaneswar,2021-08-16,Stipend not credited for the last three months.,Manas Ranjan,2021,1.0,0031,Stipend not credited
Bhubaneswar,2021-08-18,Trainer has not come to the institute for the past two weeks.,Subhashree Sahoo,2021,1.0,0031,Trainer absence
Bhubaneswar,2021-08-19,Electricity is not available during class hours.,Satyajit Jena,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-08-20,No practical classes being conducted for welding program.,Pratyush Swain,2021,1.0,0031,No practical classes
Bhubaneswar,2021-08-20,Stipend not credited for the last three months.,Sangram Behera,2021,0.0,0031,Stipend not credited
Bhubaneswar,2021-08-20,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2021,0.0,0031,Students arrange own materials
Bhubaneswar,2021-08-21,Internet not working in the computer lab for over a month.,Satyajit Jena,2021,0.0,0031,Internet not working
Bhubaneswar,2021-08-23,Stipend not credited for the last three months.,Mamata Barik,2021,0.0,0031,Stipend not credited
Bhubaneswar,2021-08-25,Internet not working in the computer lab for over a month.,Bikash Mohanty,2021,1.0,0031,Internet not working
Bhubaneswar,2021-08-28,No practical classes being conducted for welding program.,Mamata Barik,2021,0.0,0031,No practical classes
Bhubaneswar,2021-08-29,Students are asked to arrange their own materials for practice.,Bikash Mohanty,2021,1.0,0031,Students arrange own materials
Bhubaneswar,2021-08-30,"Grievance was registered last month, no action yet.",Rashmi Rekha,2021,1.0,0031,"No action, past month"
Bhubaneswar,2021-08-31,Stipend not credited for the last three months.,Satyajit Jena,2021,0.0,0031,Stipend not credited
Bhubaneswar,2021-09-01,Stipend not credited for the last three months.,Lipika Das,2021,0.0,0031,Stipend not credited
Bhubaneswar,2021-09-02,Electricity is not available during class hours.,Satyajit Jena,2021,0.0,0031,Lack of electricity
Bhubaneswar,2021-09-03,Stipend not credited for the last three months.,Lalitendu Panda,2021,0.0,0031,Stipend not credited
Bhubaneswar,2021-09-04,Stipend not credited for the last three months.,Lipika Das,2021,0.0,0031,Stipend not credited
Bhubaneswar,2021-09-05,Lab equipment is broken and no replacement has been provided.,Mamata Barik,2021,0.0,0031,Broken lab equipment
Bhubaneswar,2021-09-07,Electricity is not available during class hours.,Pratyush Swain,2021,0.0,0031,Lack of electricity
